FID,Tree,Plot,Species,Seedlot,Condition ,Comment
15_Mesic,1,1,Cw,53977,Good,
15_Mesic,2,1,Cw,53977,Fair,
15_Mesic,3,1,Cw,53977,Fair,
15_Mesic,4,1,Cw,53977,Good,
15_Mesic,5,1,Cw,53977,Good,
15_Mesic,6,1,Cw,53977,Fair,
15_Mesic,7,1,Cw,53977,Good,
15_Mesic,8,1,Cw,53977,Fair,
15_Mesic,9,1,Cw,53977,Fair,
15_Mesic,10,1,Cw,53977,Poor,
15_Mesic,11,1,Cw,53977,Good,
15_Mesic,12,1,Cw,53977,Good,
15_Mesic,13,1,Cw,53977,Good,
15_Mesic,14,1,Cw,53977,Fair,
15_Mesic,15,1,Cw,53977,Fair,
15_Mesic,16,1,Cw,53977,Fair,
15_Mesic,17,1,Cw,53977,Good,
15_Mesic,18,1,Cw,53977,Fair,
15_Mesic,19,1,Cw,53977,Good,
15_Mesic,20,1,Cw,53977,Good,
15_Mesic,21,1,Cw,53977,Good,
15_Mesic,22,1,Cw,53977,Fair,
15_Mesic,23,1,Cw,53977,Poor,
15_Mesic,24,1,Cw,53977,Good,
15_Mesic,25,1,Cw,53977,Good,
15_Mesic,26,1,Cw,53977,Fair,
15_Mesic,27,1,Cw,53977,Fair,
15_Mesic,28,1,Cw,53977,Good,
15_Mesic,29,1,Cw,53977,Good,
15_Mesic,30,1,Cw,53977,Good,
15_Mesic,31,1,Cw,53977,Good,
15_Mesic,32,1,Cw,53977,Good,
15_Mesic,33,1,Cw,53977,Good,
15_Mesic,34,1,Cw,53977,Fair,
15_Mesic,35,1,Cw,53977,Fair,
15_Mesic,36,1,Cw,53977,Fair,
15_Mesic,1,2,Sx,8482,Good,
15_Mesic,2,2,Sx,8482,Good,
15_Mesic,3,2,Sx,8482,Good,
15_Mesic,4,2,Sx,8482,Good,
15_Mesic,5,2,Sx,8482,Good,
15_Mesic,6,2,Sx,8482,Good,
15_Mesic,7,2,Sx,8482,Good,
15_Mesic,8,2,Sx,8482,Good,
15_Mesic,9,2,Sx,8482,Good,
15_Mesic,10,2,Sx,8482,Good,
15_Mesic,11,2,Sx,8482,Good,
15_Mesic,12,2,Sx,8482,Fair,
15_Mesic,13,2,Sx,8482,Good,
15_Mesic,14,2,Sx,8482,Good,
15_Mesic,15,2,Sx,8482,Good,
15_Mesic,16,2,Sx,8482,Good,
15_Mesic,17,2,Sx,8482,Good,
15_Mesic,18,2,Sx,8482,Good,
15_Mesic,19,2,Sx,8482,Good,
15_Mesic,20,2,Sx,8482,Good,
15_Mesic,21,2,Sx,8482,Good,
15_Mesic,22,2,Sx,8482,Good,
15_Mesic,23,2,Sx,8482,Good,
15_Mesic,24,2,Sx,8482,Fair,
15_Mesic,25,2,Sx,8482,Good,
15_Mesic,26,2,Sx,8482,Good,
15_Mesic,27,2,Sx,8482,Good,
15_Mesic,28,2,Sx,8482,Good,
15_Mesic,29,2,Sx,8482,Good,
15_Mesic,30,2,Sx,8482,Good,
15_Mesic,31,2,Sx,8482,Good,
15_Mesic,32,2,Sx,8482,Fair,
15_Mesic,33,2,Sx,8482,Good,
15_Mesic,34,2,Sx,8482,Good,
15_Mesic,35,2,Sx,8482,Good,
15_Mesic,36,2,Sx,8482,Good,
15_Mesic,1,3,Lw,39282,Poor,
15_Mesic,2,3,Lw,39282,Good,
15_Mesic,3,3,Lw,39282,Fair,
15_Mesic,4,3,Lw,39282,Poor,
15_Mesic,5,3,Lw,39282,Poor,
15_Mesic,6,3,Lw,39282,Poor,6
15_Mesic,7,3,Lw,39282,Fair,
15_Mesic,8,3,Lw,39282,Poor,
15_Mesic,9,3,Lw,39282,Fair,
15_Mesic,10,3,Lw,39282,Poor,
15_Mesic,11,3,Lw,39282,Poor,
15_Mesic,12,3,Lw,39282,Fair,12
15_Mesic,13,3,Lw,39282,Fair,
15_Mesic,14,3,Lw,39282,Fair,
15_Mesic,15,3,Lw,39282,Fair,
15_Mesic,16,3,Lw,39282,Fair,
15_Mesic,17,3,Lw,39282,Poor,
15_Mesic,18,3,Lw,39282,Fair,18
15_Mesic,19,3,Lw,39282,Fair,
15_Mesic,20,3,Lw,39282,Poor,
15_Mesic,21,3,Lw,39282,Poor,
15_Mesic,22,3,Lw,39282,Fair,
15_Mesic,23,3,Lw,39282,Moribund,drought?
15_Mesic,24,3,Lw,39282,Poor,24
15_Mesic,25,3,Lw,39282,Good,
