FID,Plot,Row,Column,Date,Species,Seedlot,TreeID,Height,Diameter,Condition ,Dmg.Agent,Dmg.Severity,Comment
2_Mesic,3,2,3,2019-09-27,Fd,48678,14,,,Fair,,,
2_Mesic,3,3,3,2019-09-27,Fd,48678,15,,,Fair,,,
2_Mesic,3,4,3,2019-09-27,Fd,48678,16,,,Poor,,,
2_Mesic,3,5,3,2019-09-27,Fd,48678,17,,,Fair,,,
2_Mesic,3,6,3,2019-09-27,Fd,48678,18,,,Fair,,,
2_Mesic,3,1,4,2019-09-27,Fd,48678,19,,,Good,,,
2_Mesic,3,2,4,2019-09-27,Fd,48678,20,,,Good,,,
2_Mesic,3,3,4,2019-09-27,Fd,48678,21,,,Fair,,,
2_Mesic,3,4,4,2019-09-27,Fd,48678,22,,,Good,,,
2_Mesic,3,5,4,2019-09-27,Fd,48678,23,,,Poor,,,
2_Mesic,3,6,4,2019-09-27,Fd,48678,24,,,Good,,,
2_Mesic,3,1,5,2019-09-27,Fd,48678,25,,,Good,,,
2_Mesic,3,2,5,2019-09-27,Fd,48678,26,,,Fair,,,
2_Mesic,3,3,5,2019-09-27,Fd,48678,27,,,Fair,,,
2_Mesic,3,4,5,2019-09-27,Fd,48678,28,,,Good,,,
2_Mesic,3,5,5,2019-09-27,Fd,48678,29,,,Fair,,,
2_Mesic,3,6,5,2019-09-27,Fd,48678,30,,,Missing,,,orange dots found. tree cleary missing 
2_Mesic,3,1,6,2019-09-27,Fd,48678,31,,,Missing,,,
2_Mesic,3,2,6,2019-09-27,Fd,48678,32,,,Fair,,,
2_Mesic,3,3,6,2019-09-27,Fd,48678,33,,,Good,,,
2_Mesic,3,4,6,2019-09-27,Fd,48678,34,,,Fair,,,
2_Mesic,3,5,6,2019-09-27,Fd,48678,35,,,Good,,,
2_Mesic,3,6,6,2019-09-27,Fd,48678,36,,,Good,,,
2_Mesic,4,1,1,2019-09-27,Cw,48519,1,,,Fair,,,
2_Mesic,4,2,1,2019-09-27,Cw,48519,2,,,Good,,,
2_Mesic,4,3,1,2019-09-27,Cw,48519,3,,,Good,,,
2_Mesic,4,4,1,2019-09-27,Cw,48519,4,,,Good,,,
2_Mesic,4,5,1,2019-09-27,Cw,48519,5,,,Good,,,
2_Mesic,4,6,1,2019-09-27,Cw,48519,6,,,Good,,,
2_Mesic,4,1,2,2019-09-27,Cw,48519,7,,,Good,,,
2_Mesic,4,2,2,2019-09-27,Cw,48519,8,,,Good,,,
2_Mesic,4,3,2,2019-09-27,Cw,48519,9,,,Fair,,,
2_Mesic,4,4,2,2019-09-27,Cw,48519,10,,,Good,,,
2_Mesic,4,5,2,2019-09-27,Cw,48519,11,,,Good,,,
2_Mesic,4,6,2,2019-09-27,Cw,48519,12,,,Good,,,
2_Mesic,4,1,3,2019-09-27,Cw,48519,13,,,Good,,,
2_Mesic,4,2,3,2019-09-27,Cw,48519,14,,,Good,,,
2_Mesic,4,3,3,2019-09-27,Cw,48519,15,,,Good,,,
2_Mesic,4,4,3,2019-09-27,Cw,48519,16,,,Good,,,
2_Mesic,4,5,3,2019-09-27,Cw,48519,17,,,Good,,,
2_Mesic,4,6,3,2019-09-27,Cw,48519,18,,,Good,,,
2_Mesic,4,1,4,2019-09-27,Cw,48519,19,,,Good,,,
2_Mesic,4,2,4,2019-09-27,Cw,48519,20,,,Fair,,,
2_Mesic,4,3,4,2019-09-27,Cw,48519,21,,,Good,,,
2_Mesic,4,4,4,2019-09-27,Cw,48519,22,,,Good,,,
2_Mesic,4,5,4,2019-09-27,Cw,48519,23,,,Good,,,
2_Mesic,4,6,4,2019-09-27,Cw,48519,24,,,Missing,,,orange dot found. clearly missing
2_Mesic,4,1,5,2019-09-27,Cw,48519,25,,,Missing,,,clearly missing also wide open
2_Mesic,4,2,5,2019-09-27,Cw,48519,26,,,Good,,,
2_Mesic,4,3,5,2019-09-27,Cw,48519,27,,,Good,,,
2_Mesic,4,4,5,2019-09-27,Cw,48519,28,,,Good,,,
2_Mesic,4,5,5,2019-09-27,Cw,48519,29,,,Fair,,,
2_Mesic,4,6,5,2019-09-27,Cw,48519,30,,,Good,,,
2_Mesic,4,1,6,2019-09-27,Cw,48519,31,,,Good,,,
2_Mesic,4,2,6,2019-09-27,Cw,48519,32,,,Good,,,
2_Mesic,4,3,6,2019-09-27,Cw,48519,33,,,Good,,,
2_Mesic,4,4,6,2019-09-27,Cw,48519,34,,,Good,,,
2_Mesic,4,5,6,2019-09-27,Cw,48519,35,,,Good,,,
2_Mesic,4,6,6,2019-09-27,Cw,48519,36,,,Missing,,,clearly missing. irsnge dot found. wide open
2_Mesic,5,1,1,2019-09-27,Cw,40106,1,,,Good,,,
2_Mesic,5,2,1,2019-09-27,Cw,40106,2,,,Fair,,,
2_Mesic,5,3,1,2019-09-27,Cw,40106,3,,,Good,,,
2_Mesic,5,4,1,2019-09-27,Cw,40106,4,,,Good,,,
2_Mesic,5,5,1,2019-09-27,Cw,40106,5,,,Good,,,
2_Mesic,5,6,1,2019-09-27,Cw,40106,6,,,Good,,,
2_Mesic,5,1,2,2019-09-27,Cw,40106,7,,,Good,,,
2_Mesic,5,2,2,2019-09-27,Cw,40106,8,,,Fair,,,heavily browsed 
2_Mesic,5,3,2,2019-09-27,Cw,40106,9,,,Good,,,
2_Mesic,5,4,2,2019-09-27,Cw,40106,10,,,Good,,,
2_Mesic,5,5,2,2019-09-27,Cw,40106,11,,,Good,,,
2_Mesic,5,6,2,2019-09-27,Cw,40106,12,,,Fair,,,
2_Mesic,5,1,3,2019-09-27,Cw,40106,13,,,Good,,,
2_Mesic,5,2,3,2019-09-27,Cw,40106,14,,,Good,,,
2_Mesic,5,3,3,2019-09-27,Cw,40106,15,,,Good,,,
2_Mesic,5,4,3,2019-09-27,Cw,40106,16,,,Good,,,
2_Mesic,5,5,3,2019-09-27,Cw,40106,17,,,Good,,,
2_Mesic,5,6,3,2019-09-27,Cw,40106,18,,,Good,,,
2_Mesic,5,1,4,2019-09-27,Cw,40106,19,,,Good,,,
2_Mesic,5,2,4,2019-09-27,Cw,40106,20,,,Good,,,
2_Mesic,5,3,4,2019-09-27,Cw,40106,21,,,Fair,,,
2_Mesic,5,4,4,2019-09-27,Cw,40106,22,,,Good,,,
2_Mesic,5,5,4,2019-09-27,Cw,40106,23,,,Good,,,
2_Mesic,5,6,4,2019-09-27,Cw,40106,24,,,Good,,,
2_Mesic,5,1,5,2019-09-27,Cw,40106,25,,,Good,,,
2_Mesic,5,2,5,2019-09-27,Cw,40106,26,,,Fair,,,
2_Mesic,5,3,5,2019-09-27,Cw,40106,27,,,Good,,,
2_Mesic,5,4,5,2019-09-27,Cw,40106,28,,,Fair,,,
2_Mesic,5,5,5,2019-09-27,Cw,40106,29,,,Good,,,
2_Mesic,5,6,5,2019-09-27,Cw,40106,30,,,Good,,,
2_Mesic,5,1,6,2019-09-27,Cw,40106,31,,,Good,,,
2_Mesic,5,2,6,2019-09-27,Cw,40106,32,,,Fair,,,
2_Mesic,5,3,6,2019-09-27,Cw,40106,33,,,Fair,,,
2_Mesic,5,4,6,2019-09-27,Cw,40106,34,,,Good,,,
2_Mesic,5,5,6,2019-09-27,Cw,40106,35,,,Fair,,,
2_Mesic,5,6,6,2019-09-27,Cw,40106,36,,,Good,,,
2_Mesic,6,1,1,2019-09-27,Fd,63540,1,,,Poor,,,
2_Mesic,6,2,1,2019-09-27,Fd,63540,2,,,Fair,,,
2_Mesic,6,3,1,2019-09-27,Fd,63540,3,,,Poor,,,
2_Mesic,6,4,1,2019-09-27,Fd,63540,4,,,Fair,,,
2_Mesic,6,5,1,2019-09-27,Fd,63540,5,,,Fair,,,
2_Mesic,6,6,1,2019-09-27,Fd,63540,6,,,Fair,,,
2_Mesic,6,1,2,2019-09-27,Fd,63540,7,,,Poor,,,
2_Mesic,6,2,2,2019-09-27,Fd,63540,8,,,Poor,,,
2_Mesic,6,3,2,2019-09-27,Fd,63540,9,,,Good,,,
2_Mesic,6,4,2,2019-09-27,Fd,63540,10,,,Fair,,,
2_Mesic,6,5,2,2019-09-27,Fd,63540,11,,,Fair,,,
2_Mesic,6,6,2,2019-09-27,Fd,63540,12,,,Poor,,,
2_Mesic,6,1,3,2019-09-27,Fd,63540,13,,,Poor,,,
2_Mesic,6,2,3,2019-09-27,Fd,63540,14,,,Fair,,,
2_Mesic,6,3,3,2019-09-27,Fd,63540,15,,,Good,,,
2_Mesic,6,4,3,2019-09-27,Fd,63540,16,,,Poor,,,
2_Mesic,6,5,3,2019-09-27,Fd,63540,17,,,Poor,,,
2_Mesic,6,6,3,2019-09-27,Fd,63540,18,,,Poor,,,
2_Mesic,6,1,4,2019-09-27,Fd,63540,19,,,Poor,,,
2_Mesic,6,2,4,2019-09-27,Fd,63540,20,,,Poor,,,
2_Mesic,6,3,4,2019-09-27,Fd,63540,21,,,Fair,,,
2_Mesic,6,4,4,2019-09-27,Fd,63540,22,,,Fair,,,
2_Mesic,6,5,4,2019-09-27,Fd,63540,23,,,Poor,,,
2_Mesic,6,6,4,2019-09-27,Fd,63540,24,,,Fair,,,
2_Mesic,6,1,5,2019-09-27,Fd,63540,25,,,Poor,,,
2_Mesic,6,2,5,2019-09-27,Fd,63540,26,,,Moribund,,,
2_Mesic,6,3,5,2019-09-27,Fd,63540,27,,,Fair,,,
2_Mesic,6,4,5,2019-09-27,Fd,63540,28,,,Poor,,,
2_Mesic,6,5,5,2019-09-27,Fd,63540,29,,,Fair,,,
2_Mesic,6,6,5,2019-09-27,Fd,63540,30,,,Fair,,,
2_Mesic,6,1,6,2019-09-27,Fd,63540,31,,,Poor,,,
2_Mesic,6,2,6,2019-09-27,Fd,63540,32,,,Poor,,,
2_Mesic,6,3,6,2019-09-27,Fd,63540,33,,,Poor,,,
2_Mesic,6,4,6,2019-09-27,Fd,63540,34,,,Missing,,,"huge stump, poor planting site"
2_Mesic,6,5,6,2019-09-27,Fd,63540,35,,,Fair,,,
2_Mesic,6,6,6,2019-09-27,Fd,63540,36,,,Poor,,,
2_Mesic,7,1,1,2019-09-27,Sx,8482,1,,,Good,,,
2_Mesic,7,2,1,2019-09-27,Sx,8482,2,,,Good,,,
2_Mesic,7,3,1,2019-09-27,Sx,8482,3,,,Fair,,,
2_Mesic,7,4,1,2019-09-27,Sx,8482,4,,,Good,,,
2_Mesic,7,5,1,2019-09-27,Sx,8482,5,,,Fair,,,
2_Mesic,7,6,1,2019-09-27,Sx,8482,6,,,Fair,,,
2_Mesic,7,1,2,2019-09-27,Sx,8482,7,,,Good,,,
2_Mesic,7,2,2,2019-09-27,Sx,8482,8,,,Good,,,
2_Mesic,7,3,2,2019-09-27,Sx,8482,9,,,Good,,,
2_Mesic,7,4,2,2019-09-27,Sx,8482,10,,,Good,,,
2_Mesic,7,5,2,2019-09-27,Sx,8482,11,,,Good,,,
2_Mesic,7,6,2,2019-09-27,Sx,8482,12,,,Good,,,
2_Mesic,7,1,3,2019-09-27,Sx,8482,13,,,Good,,,
2_Mesic,7,2,3,2019-09-27,Sx,8482,14,,,Good,,,
2_Mesic,7,3,3,2019-09-27,Sx,8482,15,,,Good,,,
2_Mesic,7,4,3,2019-09-27,Sx,8482,16,,,Good,,,
2_Mesic,7,5,3,2019-09-27,Sx,8482,17,,,Good,,,
2_Mesic,7,6,3,2019-09-27,Sx,8482,18,,,Fair,,,
2_Mesic,7,1,4,2019-09-27,Sx,8482,19,,,Good,,,
2_Mesic,7,2,4,2019-09-27,Sx,8482,20,,,Good,,,
2_Mesic,7,3,4,2019-09-27,Sx,8482,21,,,Good,,,
2_Mesic,7,4,4,2019-09-27,Sx,8482,22,,,Good,,,
2_Mesic,7,5,4,2019-09-27,Sx,8482,23,,,Good,,,
2_Mesic,7,6,4,2019-09-27,Sx,8482,24,,,Good,,,
2_Mesic,7,1,5,2019-09-27,Sx,8482,25,,,Fair,,,
2_Mesic,7,2,5,2019-09-27,Sx,8482,26,,,Good,,,
2_Mesic,7,3,5,2019-09-27,Sx,8482,27,,,Fair,,,
2_Mesic,7,4,5,2019-09-27,Sx,8482,28,,,Fair,,,
2_Mesic,7,5,5,2019-09-27,Sx,8482,29,,,Good,,,
2_Mesic,7,6,5,2019-09-27,Sx,8482,30,,,Good,,,
2_Mesic,7,1,6,2019-09-27,Sx,8482,31,,,Good,,,
2_Mesic,7,2,6,2019-09-27,Sx,8482,32,,,Good,,,
2_Mesic,7,3,6,2019-09-27,Sx,8482,33,,,Good,,,
2_Mesic,7,4,6,2019-09-27,Sx,8482,34,,,Good,,,
2_Mesic,7,5,6,2019-09-27,Sx,8482,35,,,Fair,,,
2_Mesic,7,6,6,2019-09-27,Sx,8482,36,,,Good,,,
2_Mesic,8,1,1,2019-09-27,Pl,63705,1,,,Good,,,
2_Mesic,8,2,1,2019-09-27,Pl,63705,2,,,Fair,,,
2_Mesic,8,3,1,2019-09-27,Pl,63705,3,,,Good,,,
2_Mesic,8,4,1,2019-09-27,Pl,63705,4,,,Good,,,
2_Mesic,8,5,1,2019-09-27,Pl,63705,5,,,Fair,,,
2_Mesic,8,6,1,2019-09-27,Pl,63705,6,,,Good,,,
2_Mesic,8,1,2,2019-09-27,Pl,63705,7,,,Fair,,,
2_Mesic,8,2,2,2019-09-27,Pl,63705,8,,,Good,,,
2_Mesic,8,3,2,2019-09-27,Pl,63705,9,,,Fair,,,
2_Mesic,8,4,2,2019-09-27,Pl,63705,10,,,Fair,,,
2_Mesic,8,5,2,2019-09-27,Pl,63705,11,,,Good,,,
2_Mesic,8,6,2,2019-09-27,Pl,63705,12,,,Good,,,
2_Mesic,8,1,3,2019-09-27,Pl,63705,13,,,Good,,,
2_Mesic,8,2,3,2019-09-27,Pl,63705,14,,,Good,,,
2_Mesic,8,3,3,2019-09-27,Pl,63705,15,,,Good,,,
2_Mesic,8,4,3,2019-09-27,Pl,63705,16,,,Poor,,,
2_Mesic,8,5,3,2019-09-27,Pl,63705,17,,,Good,,,
2_Mesic,8,6,3,2019-09-27,Pl,63705,18,,,Good,,,
2_Mesic,8,1,4,2019-09-27,Pl,63705,19,,,Good,,,
2_Mesic,8,2,4,2019-09-27,Pl,63705,20,,,Good,,,
2_Mesic,8,3,4,2019-09-27,Pl,63705,21,,,Fair,,,
2_Mesic,8,4,4,2019-09-27,Pl,63705,22,,,Poor,,,
2_Mesic,8,5,4,2019-09-27,Pl,63705,23,,,Good,,,
2_Mesic,8,6,4,2019-09-27,Pl,63705,24,,,Missing,,,
2_Mesic,8,1,5,2019-09-27,Pl,63705,25,,,Missing,,,
2_Mesic,8,2,5,2019-09-27,Pl,63705,26,,,Good,,,
2_Mesic,8,3,5,2019-09-27,Pl,63705,27,,,Fair,,,
2_Mesic,8,4,5,2019-09-27,Pl,63705,28,,,Good,,,
2_Mesic,8,5,5,2019-09-27,Pl,63705,29,,,Good,,,
2_Mesic,8,6,5,2019-09-27,Pl,63705,30,,,Good,,,
2_Mesic,8,1,6,2019-09-27,Pl,63705,31,,,Good,,,
2_Mesic,8,2,6,2019-09-27,Pl,63705,32,,,Good,,,
2_Mesic,8,3,6,2019-09-27,Pl,63705,33,,,Good,,,
2_Mesic,8,4,6,2019-09-27,Pl,63705,34,,,Fair,,,
2_Mesic,8,5,6,2019-09-27,Pl,63705,35,,,Good,,,
2_Mesic,8,6,6,2019-09-27,Pl,63705,36,,,Missing,,,three in a row missing edge of square
2_Mesic,9,1,1,2019-09-27,Sx,63594,1,,,Fair,,,
2_Mesic,9,2,1,2019-09-27,Sx,63594,2,,,Fair,,,
2_Mesic,9,3,1,2019-09-27,Sx,63594,3,,,Good,,,
2_Mesic,9,4,1,2019-09-27,Sx,63594,4,,,Good,,,
2_Mesic,9,5,1,2019-09-27,Sx,63594,5,,,Good,,,
2_Mesic,9,6,1,2019-09-27,Sx,63594,6,,,Good,,,
2_Mesic,9,1,2,2019-09-27,Sx,63594,7,,,Good,,,
2_Mesic,9,2,2,2019-09-27,Sx,63594,8,,,Good,,,
2_Mesic,9,3,2,2019-09-27,Sx,63594,9,,,Good,,,
2_Mesic,9,4,2,2019-09-27,Sx,63594,10,,,Good,,,
2_Mesic,9,5,2,2019-09-27,Sx,63594,11,,,Fair,,,
2_Mesic,9,6,2,2019-09-27,Sx,63594,12,,,Good,,,
2_Mesic,9,1,3,2019-09-27,Sx,63594,13,,,Good,,,
2_Mesic,9,2,3,2019-09-27,Sx,63594,14,,,Good,,,
2_Mesic,9,3,3,2019-09-27,Sx,63594,15,,,Good,,,
2_Mesic,9,4,3,2019-09-27,Sx,63594,16,,,Fair,,,
2_Mesic,9,5,3,2019-09-27,Sx,63594,17,,,Good,,,
2_Mesic,9,6,3,2019-09-27,Sx,63594,18,,,Good,,,
2_Mesic,9,1,4,2019-09-27,Sx,63594,19,,,Good,,,
2_Mesic,9,2,4,2019-09-27,Sx,63594,20,,,Good,,,
2_Mesic,9,3,4,2019-09-27,Sx,63594,21,,,Good,,,
2_Mesic,9,4,4,2019-09-27,Sx,63594,22,,,Fair,,,
2_Mesic,9,5,4,2019-09-27,Sx,63594,23,,,Good,,,
2_Mesic,9,6,4,2019-09-27,Sx,63594,24,,,Good,,,
2_Mesic,9,1,5,2019-09-27,Sx,63594,25,,,Good,,,
2_Mesic,9,2,5,2019-09-27,Sx,63594,26,,,Fair,,,
2_Mesic,9,3,5,2019-09-27,Sx,63594,27,,,Good,,,
2_Mesic,9,4,5,2019-09-27,Sx,63594,28,,,Fair,,,
2_Mesic,9,5,5,2019-09-27,Sx,63594,29,,,Good,,,
2_Mesic,9,6,5,2019-09-27,Sx,63594,30,,,Good,,,
2_Mesic,9,1,6,2019-09-27,Sx,63594,31,,,Good,,,
2_Mesic,9,2,6,2019-09-27,Sx,63594,32,,,Good,,,
2_Mesic,9,3,6,2019-09-27,Sx,63594,33,,,Good,,,
2_Mesic,9,4,6,2019-09-27,Sx,63594,34,,,Good,,,
2_Mesic,9,5,6,2019-09-27,Sx,63594,35,,,Good,,,
2_Mesic,9,6,6,2019-09-27,Sx,63594,36,,,Good,,,
2_Mesic,10,1,1,2019-09-27,Lw,39282,1,,,Poor,,,
2_Mesic,10,2,1,2019-09-27,Lw,39282,2,,,Good,,,
2_Mesic,10,3,1,2019-09-27,Lw,39282,3,,,Good,,,
2_Mesic,10,4,1,2019-09-27,Lw,39282,4,,,Good,,,
2_Mesic,10,5,1,2019-09-27,Lw,39282,5,,,Good,,,
2_Mesic,10,6,1,2019-09-27,Lw,39282,6,,,Fair,,,
2_Mesic,10,1,2,2019-09-27,Lw,39282,7,,,Good,,,
2_Mesic,10,2,2,2019-09-27,Lw,39282,8,,,Good,,,
2_Mesic,10,3,2,2019-09-27,Lw,39282,9,,,Good,,,
2_Mesic,10,4,2,2019-09-27,Lw,39282,10,,,Fair,,,
2_Mesic,10,5,2,2019-09-27,Lw,39282,11,,,Fair,,,
2_Mesic,10,6,2,2019-09-27,Lw,39282,12,,,Fair,,,
2_Mesic,10,1,3,2019-09-27,Lw,39282,13,,,Good,,,
2_Mesic,10,2,3,2019-09-27,Lw,39282,14,,,Good,,,
2_Mesic,10,3,3,2019-09-27,Lw,39282,15,,,Good,,,
2_Mesic,10,4,3,2019-09-27,Lw,39282,16,,,Good,,,
2_Mesic,10,5,3,2019-09-27,Lw,39282,17,,,Fair,,,
2_Mesic,10,6,3,2019-09-27,Lw,39282,18,,,Good,,,
2_Mesic,10,1,4,2019-09-27,Lw,39282,19,,,Poor,,,
2_Mesic,10,2,4,2019-09-27,Lw,39282,20,,,Good,,,
2_Mesic,10,3,4,2019-09-27,Lw,39282,21,,,Poor,,,
2_Mesic,10,4,4,2019-09-27,Lw,39282,22,,,Poor,,,
2_Mesic,10,5,4,2019-09-27,Lw,39282,23,,,Fair,,,
2_Mesic,10,6,4,2019-09-27,Lw,39282,24,,,Fair,,,
2_Mesic,10,1,5,2019-09-27,Lw,39282,25,,,Good,,,
2_Mesic,10,2,5,2019-09-27,Lw,39282,26,,,Fair,,,
2_Mesic,10,3,5,2019-09-27,Lw,39282,27,,,Good,,,
2_Mesic,10,4,5,2019-09-27,Lw,39282,28,,,Good,,,
2_Mesic,10,5,5,2019-09-27,Lw,39282,29,,,Fair,,,
2_Mesic,10,6,5,2019-09-27,Lw,39282,30,,,Fair,,,
2_Mesic,10,1,6,2019-09-27,Lw,39282,31,,,Good,,,
2_Mesic,10,2,6,2019-09-27,Lw,39282,32,,,Poor,,,
2_Mesic,10,3,6,2019-09-27,Lw,39282,33,,,Good,,,
2_Mesic,10,4,6,2019-09-27,Lw,39282,34,,,Good,,,
2_Mesic,10,5,6,2019-09-27,Lw,39282,35,,,Fair,,,
2_Mesic,10,6,6,2019-09-27,Lw,39282,36,,,Good,,,
2_Mesic,11,1,1,2019-09-27,Lw,63578,1,,,Fair,,,
2_Mesic,11,2,1,2019-09-27,Lw,63578,2,,,Good,,,
2_Mesic,11,3,1,2019-09-27,Lw,63578,3,,,Fair,,,
2_Mesic,11,4,1,2019-09-27,Lw,63578,4,,,Fair,,,
2_Mesic,11,5,1,2019-09-27,Lw,63578,5,,,Good,,,
2_Mesic,11,6,1,2019-09-27,Lw,63578,6,,,Good,,,
2_Mesic,11,1,2,2019-09-27,Lw,63578,7,,,Poor,,,
2_Mesic,11,2,2,2019-09-27,Lw,63578,8,,,Fair,,,
