FID,Tree,Plot,Species,Seedlot,Condition ,Comment
2_Wet,8,4,Cw,48519,Good,
2_Wet,9,4,Cw,48519,Fair,
2_Wet,10,4,Cw,48519,Good,
2_Wet,11,4,Cw,48519,Good,
2_Wet,12,4,Cw,48519,Poor,
2_Wet,13,4,Cw,48519,Fair,
2_Wet,14,4,Cw,48519,Good,
2_Wet,15,4,Cw,48519,Good,
2_Wet,16,4,Cw,48519,Good,
2_Wet,17,4,Cw,48519,Good,
2_Wet,18,4,Cw,48519,Good,
2_Wet,19,4,Cw,48519,Good,
2_Wet,20,4,Cw,48519,Good,
2_Wet,21,4,Cw,48519,Good,
2_Wet,22,4,Cw,48519,Fair,
2_Wet,23,4,Cw,48519,Fair,
2_Wet,24,4,Cw,48519,Good,
2_Wet,25,4,Cw,48519,Good,
2_Wet,26,4,Cw,48519,Good,
2_Wet,27,4,Cw,48519,Poor,
2_Wet,28,4,Cw,48519,Fair,
2_Wet,29,4,Cw,48519,Good,
2_Wet,30,4,Cw,48519,Good,
2_Wet,31,4,Cw,48519,Fair,
2_Wet,32,4,Cw,48519,Good,
2_Wet,33,4,Cw,48519,Moribund,
2_Wet,34,4,Cw,48519,Good,
2_Wet,35,4,Cw,48519,Good,
2_Wet,36,4,Cw,48519,Good,
2_Wet,1,5,Cw,40106,Good,
2_Wet,2,5,Cw,40106,Good,
2_Wet,3,5,Cw,40106,Fair,
2_Wet,4,5,Cw,40106,Good,
2_Wet,5,5,Cw,40106,Good,
2_Wet,6,5,Cw,40106,Good,
2_Wet,7,5,Cw,40106,Good,
2_Wet,8,5,Cw,40106,Good,
2_Wet,9,5,Cw,40106,Good,
2_Wet,10,5,Cw,40106,Good,
2_Wet,11,5,Cw,40106,Good,
2_Wet,12,5,Cw,40106,Good,
2_Wet,13,5,Cw,40106,Fair,
2_Wet,14,5,Cw,40106,Good,
2_Wet,15,5,Cw,40106,Good,
2_Wet,16,5,Cw,40106,Good,
2_Wet,17,5,Cw,40106,Fair,
2_Wet,18,5,Cw,40106,Good,
2_Wet,19,5,Cw,40106,Good,
2_Wet,20,5,Cw,40106,Fair,
2_Wet,21,5,Cw,40106,Fair,
2_Wet,22,5,Cw,40106,Good,
2_Wet,23,5,Cw,40106,Good,
2_Wet,24,5,Cw,40106,Good,
2_Wet,25,5,Cw,40106,Good,
2_Wet,26,5,Cw,40106,Good,
2_Wet,27,5,Cw,40106,Fair,
2_Wet,28,5,Cw,40106,Good,
2_Wet,29,5,Cw,40106,Poor,
2_Wet,30,5,Cw,40106,Fair,
2_Wet,31,5,Cw,40106,Good,
2_Wet,32,5,Cw,40106,Good,
2_Wet,33,5,Cw,40106,Fair,
2_Wet,34,5,Cw,40106,Good,
2_Wet,35,5,Cw,40106,Fair,
2_Wet,36,5,Cw,40106,Fair,
2_Wet,1,6,Fd,63540,Fair,
2_Wet,2,6,Fd,63540,Fair,
2_Wet,3,6,Fd,63540,Fair,
2_Wet,4,6,Fd,63540,Poor,
2_Wet,5,6,Fd,63540,Poor,
2_Wet,6,6,Fd,63540,Poor,
2_Wet,7,6,Fd,63540,Fair,
2_Wet,8,6,Fd,63540,Poor,
2_Wet,9,6,Fd,63540,Fair,
2_Wet,10,6,Fd,63540,Fair,
2_Wet,11,6,Fd,63540,Fair,
2_Wet,12,6,Fd,63540,Poor,
2_Wet,13,6,Fd,63540,Poor,
2_Wet,14,6,Fd,63540,Fair,
2_Wet,15,6,Fd,63540,Fair,
2_Wet,16,6,Fd,63540,Fair,
2_Wet,17,6,Fd,63540,Poor,boggy 
2_Wet,18,6,Fd,63540,Poor,boggy 
2_Wet,19,6,Fd,63540,Fair,
2_Wet,20,6,Fd,63540,Poor,
2_Wet,21,6,Fd,63540,Fair,
2_Wet,22,6,Fd,63540,Fair,
2_Wet,23,6,Fd,63540,Poor,
2_Wet,24,6,Fd,63540,Poor,
2_Wet,25,6,Fd,63540,Poor,
2_Wet,26,6,Fd,63540,Poor,
2_Wet,27,6,Fd,63540,Fair,
2_Wet,28,6,Fd,63540,Fair,
2_Wet,29,6,Fd,63540,Poor,
2_Wet,30,6,Fd,63540,Fair,
2_Wet,31,6,Fd,63540,Poor,
2_Wet,32,6,Fd,63540,Poor,
2_Wet,33,6,Fd,63540,Fair,
2_Wet,34,6,Fd,63540,Fair,
2_Wet,35,6,Fd,63540,Poor,
2_Wet,36,6,Fd,63540,Fair,plot slopes into heavy boggy ground
2_Wet,1,7,Sx,8492,Good,
2_Wet,2,7,Sx,8492,Good,
2_Wet,3,7,Sx,8492,Good,
2_Wet,4,7,Sx,8492,Good,
2_Wet,5,7,Sx,8492,Good,
2_Wet,6,7,Sx,8492,Good,
2_Wet,7,7,Sx,8492,Good,
2_Wet,8,7,Sx,8492,Fair,
2_Wet,9,7,Sx,8492,Good,
2_Wet,10,7,Sx,8492,Good,
2_Wet,11,7,Sx,8492,Good,
2_Wet,12,7,Sx,8492,Good,
2_Wet,13,7,Sx,8492,Fair,
2_Wet,14,7,Sx,8492,Good,
2_Wet,15,7,Sx,8492,Good,
2_Wet,16,7,Sx,8492,Good,
2_Wet,17,7,Sx,8492,Fair,
2_Wet,18,7,Sx,8492,Good,
2_Wet,19,7,Sx,8492,Good,
2_Wet,20,7,Sx,8492,Good,
2_Wet,21,7,Sx,8492,Good,
2_Wet,22,7,Sx,8492,Good,
2_Wet,23,7,Sx,8492,Good,
2_Wet,24,7,Sx,8492,Good,
2_Wet,25,7,Sx,8492,Fair,
2_Wet,26,7,Sx,8492,Good,
2_Wet,27,7,Sx,8492,Good,
2_Wet,28,7,Sx,8492,Good,
2_Wet,29,7,Sx,8492,Good,
2_Wet,30,7,Sx,8492,Good,
2_Wet,31,7,Sx,8492,Fair,
2_Wet,32,7,Sx,8492,Good,
2_Wet,33,7,Sx,8492,Good,
2_Wet,34,7,Sx,8492,Good,
2_Wet,35,7,Sx,8492,Good,
2_Wet,36,7,Sx,8492,Good,
2_Wet,1,8,Pl,63705,Good,
2_Wet,2,8,Pl,63705,Good,
2_Wet,3,8,Pl,63705,Fair,
2_Wet,4,8,Pl,63705,Poor,
2_Wet,5,8,Pl,63705,Good,
2_Wet,6,8,Pl,63705,Poor,
2_Wet,7,8,Pl,63705,Good,
2_Wet,8,8,Pl,63705,Good,
2_Wet,9,8,Pl,63705,Fair,
2_Wet,10,8,Pl,63705,Good,
2_Wet,11,8,Pl,63705,Good,two planted in the same hole it looks like
2_Wet,12,8,Pl,63705,Good,
2_Wet,13,8,Pl,63705,Good,
2_Wet,14,8,Pl,63705,Good,
2_Wet,15,8,Pl,63705,Fair,
2_Wet,16,8,Pl,63705,Good,
2_Wet,17,8,Pl,63705,Good,
2_Wet,18,8,Pl,63705,Good,
2_Wet,19,8,Pl,63705,Good,
2_Wet,20,8,Pl,63705,Good,
2_Wet,21,8,Pl,63705,Good,
2_Wet,22,8,Pl,63705,Good,
2_Wet,23,8,Pl,63705,Fair,
2_Wet,24,8,Pl,63705,Good,
2_Wet,25,8,Pl,63705,Good,
2_Wet,26,8,Pl,63705,Good,
2_Wet,27,8,Pl,63705,Fair,
2_Wet,28,8,Pl,63705,Good,
2_Wet,29,8,Pl,63705,Good,
2_Wet,30,8,Pl,63705,Good,
2_Wet,31,8,Pl,63705,Good,
2_Wet,32,8,Pl,63705,Poor,
2_Wet,33,8,Pl,63705,Good,
2_Wet,34,8,Pl,63705,Good,
2_Wet,35,8,Pl,63705,Good,
2_Wet,36,8,Pl,63705,Good,
2_Wet,1,9,Sx,63594,Fair,
2_Wet,2,9,Sx,63594,Good,
2_Wet,3,9,Sx,63594,Good,
2_Wet,4,9,Sx,63594,Good,
2_Wet,5,9,Sx,63594,Good,
2_Wet,6,9,Sx,63594,Good,
2_Wet,7,9,Sx,63594,Good,
2_Wet,8,9,Sx,63594,Good,
2_Wet,9,9,Sx,63594,Good,
2_Wet,10,9,Sx,63594,Good,
2_Wet,11,9,Sx,63594,Good,
2_Wet,12,9,Sx,63594,Good,
2_Wet,13,9,Sx,63594,Good,
2_Wet,14,9,Sx,63594,Poor,
2_Wet,15,9,Sx,63594,Good,
2_Wet,16,9,Sx,63594,Good,
2_Wet,17,9,Sx,63594,Good,
2_Wet,18,9,Sx,63594,Good,
2_Wet,19,9,Sx,63594,Poor,
2_Wet,20,9,Sx,63594,Fair,
2_Wet,21,9,Sx,63594,Good,
2_Wet,22,9,Sx,63594,Good,
2_Wet,23,9,Sx,63594,Fair,
2_Wet,24,9,Sx,63594,Good,
2_Wet,25,9,Sx,63594,Good,
2_Wet,26,9,Sx,63594,Good,
2_Wet,27,9,Sx,63594,Fair,
2_Wet,28,9,Sx,63594,Good,
2_Wet,29,9,Sx,63594,Fair,
2_Wet,30,9,Sx,63594,Good,
2_Wet,31,9,Sx,63594,Good,
2_Wet,32,9,Sx,63594,Good,
2_Wet,33,9,Sx,63594,Good,
2_Wet,34,9,Sx,63594,Good,
2_Wet,35,9,Sx,63594,Good,
2_Wet,36,9,Sx,63594,Good,
2_Wet,1,10,Fd,39282,Poor,
2_Wet,2,10,Fd,39282,Poor,
2_Wet,3,10,Fd,39282,Moribund,
2_Wet,4,10,Fd,39282,Good,
2_Wet,5,10,Fd,39282,Poor,
2_Wet,6,10,Fd,39282,Fair,
2_Wet,7,10,Fd,39282,Fair,
2_Wet,8,10,Fd,39282,Poor,
2_Wet,9,10,Fd,39282,Fair,
2_Wet,10,10,Fd,39282,Poor,
2_Wet,11,10,Fd,39282,Good,
2_Wet,12,10,Fd,39282,Good,
2_Wet,13,10,Fd,39282,Fair,
2_Wet,14,10,Fd,39282,Good,
2_Wet,15,10,Fd,39282,Poor,
2_Wet,16,10,Fd,39282,Good,
2_Wet,17,10,Fd,39282,Fair,
2_Wet,18,10,Fd,39282,Good,
2_Wet,19,10,Fd,39282,Good,
2_Wet,20,10,Fd,39282,Good,
2_Wet,21,10,Fd,39282,Poor,
2_Wet,22,10,Fd,39282,Poor,
2_Wet,23,10,Fd,39282,Poor,
2_Wet,24,10,Fd,39282,Poor,boggy planting area
2_Wet,25,10,Fd,39282,Poor,boggy planting area
2_Wet,26,10,Fd,39282,Fair,
2_Wet,27,10,Fd,39282,Good,
2_Wet,28,10,Fd,39282,Poor,
2_Wet,29,10,Fd,39282,Good,
2_Wet,30,10,Fd,39282,Fair,
2_Wet,31,10,Fd,39282,Fair,
2_Wet,32,10,Fd,39282,Good,
2_Wet,33,10,Fd,39282,Fair,
2_Wet,34,10,Fd,39282,Fair,
2_Wet,35,10,Fd,39282,Fair,
2_Wet,36,10,Fd,39282,Poor,boggy planting area
2_Wet,1,11,Lw,63578,Fair,
2_Wet,2,11,Lw,63578,Fair,
2_Wet,3,11,Lw,63578,Good,
2_Wet,4,11,Lw,63578,Fair,
2_Wet,5,11,Lw,63578,Fair,
2_Wet,6,11,Lw,63578,Good,
2_Wet,7,11,Lw,63578,Fair,
2_Wet,8,11,Lw,63578,Good,
2_Wet,9,11,Lw,63578,Good,
2_Wet,10,11,Lw,63578,Good,
2_Wet,11,11,Lw,63578,Good,
2_Wet,12,11,Lw,63578,Fair,
2_Wet,13,11,Lw,63578,Fair,
2_Wet,14,11,Lw,63578,Fair,
2_Wet,15,11,Lw,63578,Fair,
2_Wet,16,11,Lw,63578,Fair,
2_Wet,17,11,Lw,63578,Good,
2_Wet,18,11,Lw,63578,Fair,
2_Wet,19,11,Lw,63578,Fair,
2_Wet,20,11,Lw,63578,Good,
2_Wet,21,11,Lw,63578,Fair,
2_Wet,22,11,Lw,63578,Good,
2_Wet,23,11,Lw,63578,Good,
2_Wet,24,11,Lw,63578,Poor,
2_Wet,25,11,Lw,63578,Fair,
2_Wet,26,11,Lw,63578,Good,
2_Wet,27,11,Lw,63578,Fair,
2_Wet,28,11,Lw,63578,Good,
2_Wet,29,11,Lw,63578,Fair,
2_Wet,30,11,Lw,63578,Good,
2_Wet,31,11,Lw,63578,Good,
2_Wet,32,11,Lw,63578,Fair,
2_Wet,33,11,Lw,63578,Good,
2_Wet,34,11,Lw,63578,Good,
2_Wet,35,11,Lw,63578,Poor,
2_Wet,36,11,Lw,63578,Good,
2_Wet,1,12,Lw,35192,Fair,
2_Wet,2,12,Lw,35192,Good,
2_Wet,3,12,Lw,35192,Fair,
2_Wet,4,12,Lw,35192,Fair,
2_Wet,5,12,Lw,35192,Poor,
2_Wet,6,12,Lw,35192,Good,
2_Wet,7,12,Lw,35192,Good,
2_Wet,8,12,Lw,35192,Good,
2_Wet,9,12,Lw,35192,Good,
2_Wet,10,12,Lw,35192,Good,
2_Wet,11,12,Lw,35192,Fair,
2_Wet,12,12,Lw,35192,Good,
2_Wet,13,12,Lw,35192,Poor,
2_Wet,14,12,Lw,35192,Poor,
2_Wet,15,12,Lw,35192,Good,
2_Wet,16,12,Lw,35192,Fair,
2_Wet,17,12,Lw,35192,Good,
2_Wet,18,12,Lw,35192,Good,
2_Wet,19,12,Lw,35192,Dead,
2_Wet,20,12,Lw,35192,Good,
2_Wet,21,12,Lw,35192,Poor,
2_Wet,22,12,Lw,35192,Good,
2_Wet,23,12,Lw,35192,Good,
2_Wet,24,12,Lw,35192,Good,
2_Wet,25,12,Lw,35192,Good,
2_Wet,26,12,Lw,35192,Good,
2_Wet,27,12,Lw,35192,Fair,
2_Wet,28,12,Lw,35192,Good,
2_Wet,29,12,Lw,35192,Fair,
2_Wet,30,12,Lw,35192,Poor,
2_Wet,31,12,Lw,35192,Good,
2_Wet,32,12,Lw,35192,Good,
2_Wet,33,12,Lw,35192,Poor,
2_Wet,34,12,Lw,35192,Poor,
2_Wet,35,12,Lw,35192,Fair,
2_Wet,36,12,Lw,35192,Good,
2_Wet,1,13,Fd,8492,Fair,
2_Wet,2,13,Fd,8492,Fair,
2_Wet,3,13,Fd,8492,Good,
2_Wet,4,13,Fd,8492,Fair,
2_Wet,5,13,Fd,8492,Fair,
2_Wet,6,13,Fd,8492,Good,
2_Wet,7,13,Fd,8492,Fair,
2_Wet,8,13,Fd,8492,Poor,
2_Wet,9,13,Fd,8492,Good,
2_Wet,10,13,Fd,8492,Fair,
2_Wet,11,13,Fd,8492,Poor,
2_Wet,12,13,Fd,8492,Fair,
2_Wet,13,13,Fd,8492,Good,
2_Wet,14,13,Fd,8492,Fair,
2_Wet,15,13,Fd,8492,Poor,
2_Wet,16,13,Fd,8492,Poor,
2_Wet,17,13,Fd,8492,Fair,
2_Wet,18,13,Fd,8492,Poor,
2_Wet,19,13,Fd,8492,Poor,
2_Wet,20,13,Fd,8492,Fair,
2_Wet,21,13,Fd,8492,Fair,
2_Wet,22,13,Fd,8492,Fair,
2_Wet,23,13,Fd,8492,Fair,
2_Wet,24,13,Fd,8492,Good,
2_Wet,25,13,Fd,8492,Good,
2_Wet,26,13,Fd,8492,Fair,
2_Wet,27,13,Fd,8492,Fair,
2_Wet,28,13,Fd,8492,Poor,
2_Wet,29,13,Fd,8492,Fair,
2_Wet,30,13,Fd,8492,Fair,
2_Wet,31,13,Fd,8492,Good,
2_Wet,32,13,Fd,8492,Good,
2_Wet,33,13,Fd,8492,Good,
2_Wet,34,13,Fd,8492,Good,
2_Wet,35,13,Fd,8492,Fair,
2_Wet,36,13,Fd,8492,Good,
2_Wet,1,14,Cw,53977,Good,
2_Wet,2,14,Cw,53977,Fair,
2_Wet,3,14,Cw,53977,Good,
2_Wet,4,14,Cw,53977,Good,
2_Wet,5,14,Cw,53977,Good,
2_Wet,6,14,Cw,53977,Fair,
2_Wet,7,14,Cw,53977,Fair,
2_Wet,8,14,Cw,53977,Good,
2_Wet,9,14,Cw,53977,Good,
2_Wet,10,14,Cw,53977,Good,
2_Wet,11,14,Cw,53977,Fair,top browsed off
2_Wet,12,14,Cw,53977,Good,
2_Wet,13,14,Cw,53977,Good,
2_Wet,14,14,Cw,53977,Good,
2_Wet,15,14,Cw,53977,Fair,
2_Wet,16,14,Cw,53977,Good,
2_Wet,17,14,Cw,53977,Good,
2_Wet,18,14,Cw,53977,Good,
2_Wet,19,14,Cw,53977,Fair,
2_Wet,20,14,Cw,53977,Good,
2_Wet,21,14,Cw,53977,Good,
2_Wet,22,14,Cw,53977,Good,
2_Wet,23,14,Cw,53977,Good,
2_Wet,24,14,Cw,53977,Good,
2_Wet,25,14,Cw,53977,Fair,
2_Wet,26,14,Cw,53977,Fair,
2_Wet,27,14,Cw,53977,Good,
2_Wet,28,14,Cw,53977,Fair,
2_Wet,29,14,Cw,53977,Good,
2_Wet,30,14,Cw,53977,Good,
2_Wet,31,14,Cw,53977,Good,
2_Wet,32,14,Cw,53977,Good,
2_Wet,33,14,Cw,53977,Good,
2_Wet,34,14,Cw,53977,Good,
2_Wet,35,14,Cw,53977,Poor,
2_Wet,36,14,Cw,53977,Good,
2_Wet,1,15,Pl,32274,Poor,plot 15
2_Wet,2,15,Pl,32274,Poor,
2_Wet,3,15,Pl,32274,Good,
2_Wet,4,15,Pl,32274,Good,
2_Wet,5,15,Pl,32274,Good,
2_Wet,6,15,Pl,32274,Good,
2_Wet,7,15,Pl,32274,Good,
2_Wet,8,15,Pl,32274,Good,
2_Wet,9,15,Pl,32274,Good,
2_Wet,10,15,Pl,32274,Poor,
2_Wet,11,15,Pl,32274,Poor,
2_Wet,12,15,Pl,32274,Good,
2_Wet,13,15,Pl,32274,Good,
2_Wet,14,15,Pl,32274,Fair,
2_Wet,15,15,Pl,32274,Good,
2_Wet,16,15,Pl,32274,Good,
2_Wet,17,15,Pl,32274,Fair,
2_Wet,18,15,Pl,32274,Fair,
2_Wet,19,15,Pl,32274,Good,
2_Wet,20,15,Pl,32274,Poor,
2_Wet,21,15,Pl,32274,Good,
2_Wet,22,15,Pl,32274,Good,
2_Wet,23,15,Pl,32274,Poor,
2_Wet,24,15,Pl,32274,Good,
2_Wet,25,15,Pl,32274,Good,
2_Wet,26,15,Pl,32274,Good,
2_Wet,27,15,Pl,32274,Good,
2_Wet,28,15,Pl,32274,Good,
2_Wet,29,15,Pl,32274,Good,
2_Wet,30,15,Pl,32274,Good,
2_Wet,31,15,Pl,32274,Poor,
2_Wet,32,15,Pl,32274,Good,
2_Wet,33,15,Pl,32274,Poor,
2_Wet,34,15,Pl,32274,Fair,
2_Wet,35,15,Pl,32274,Poor,
2_Wet,36,15,Pl,32274,Poor,
