FID,Tree,Plot,Species,Seedlot,Condition ,Comment
9_Mesic,1,1,Pl,13903,Good,
9_Mesic,2,1,Pl,13903,Good,
9_Mesic,3,1,Pl,13903,Good,
9_Mesic,4,1,Pl,13903,Good,
9_Mesic,5,1,Pl,13903,Good,
9_Mesic,6,1,Pl,13903,Good,
9_Mesic,7,1,Pl,13903,Fair,
9_Mesic,8,1,Pl,13903,Good,
9_Mesic,9,1,Pl,13903,Good,
9_Mesic,10,1,Pl,13903,Good,
9_Mesic,11,1,Pl,13903,Good,
9_Mesic,12,1,Pl,13903,Good,
9_Mesic,13,1,Pl,13903,Good,
9_Mesic,14,1,Pl,13903,Good,
9_Mesic,15,1,Pl,13903,Good,
9_Mesic,16,1,Pl,13903,Good,
9_Mesic,17,1,Pl,13903,Good,
9_Mesic,18,1,Pl,13903,Good,
9_Mesic,19,1,Pl,13903,Good,
9_Mesic,20,1,Pl,13903,Good,
9_Mesic,21,1,Pl,13903,Good,
9_Mesic,22,1,Pl,13903,Fair,
9_Mesic,23,1,Pl,13903,Fair,
9_Mesic,24,1,Pl,13903,Good,
9_Mesic,25,1,Pl,13903,Good,
9_Mesic,26,1,Pl,13903,Good,
9_Mesic,27,1,Pl,13903,Good,
9_Mesic,28,1,Pl,13903,Good,
9_Mesic,29,1,Pl,13903,Good,
9_Mesic,30,1,Pl,13903,Good,
9_Mesic,31,1,Pl,13903,Good,
9_Mesic,32,1,Pl,13903,Good,
9_Mesic,33,1,Pl,13903,Good,
9_Mesic,34,1,Pl,13903,Good,
9_Mesic,35,1,Pl,13903,Fair,
9_Mesic,36,1,Pl,13903,Good,
9_Mesic,1,2,Fd,63540,Fair,
9_Mesic,2,2,Fd,63540,Fair,
9_Mesic,3,2,Fd,63540,Fair,
9_Mesic,4,2,Fd,63540,Poor,
9_Mesic,5,2,Fd,63540,Fair,
9_Mesic,6,2,Fd,63540,Poor,
9_Mesic,7,2,Fd,63540,Poor,
9_Mesic,8,2,Fd,63540,Good,
9_Mesic,9,2,Fd,63540,Poor,
9_Mesic,10,2,Fd,63540,Good,
9_Mesic,11,2,Fd,63540,Fair,
9_Mesic,12,2,Fd,63540,Good,
9_Mesic,13,2,Fd,63540,Fair,
9_Mesic,14,2,Fd,63540,Fair,
9_Mesic,15,2,Fd,63540,Good,
9_Mesic,16,2,Fd,63540,Fair,
9_Mesic,17,2,Fd,63540,Fair,
9_Mesic,18,2,Fd,63540,Poor,
9_Mesic,19,2,Fd,63540,Poor,
9_Mesic,20,2,Fd,63540,Fair,
9_Mesic,21,2,Fd,63540,Poor,
9_Mesic,22,2,Fd,63540,Fair,
9_Mesic,23,2,Fd,63540,Poor,
9_Mesic,24,2,Fd,63540,Fair,
9_Mesic,25,2,Fd,63540,Poor,
9_Mesic,26,2,Fd,63540,Poor,
9_Mesic,27,2,Fd,63540,Poor,
9_Mesic,28,2,Fd,63540,Good,
9_Mesic,29,2,Fd,63540,Fair,
9_Mesic,30,2,Fd,63540,Fair,
9_Mesic,31,2,Fd,63540,Poor,
9_Mesic,32,2,Fd,63540,Fair,
9_Mesic,33,2,Fd,63540,Fair,
9_Mesic,34,2,Fd,63540,Poor,
9_Mesic,35,2,Fd,63540,Fair,
9_Mesic,36,2,Fd,63540,Poor,
9_Mesic,1,3,Fd,8492,Fair,
9_Mesic,2,3,Fd,8492,Good,
9_Mesic,3,3,Fd,8492,Good,
9_Mesic,4,3,Fd,8492,Good,
9_Mesic,5,3,Fd,8492,Fair,
9_Mesic,6,3,Fd,8492,Good,
9_Mesic,7,3,Fd,8492,Poor,
9_Mesic,8,3,Fd,8492,Fair,
9_Mesic,9,3,Fd,8492,Good,
9_Mesic,10,3,Fd,8492,Fair,
9_Mesic,11,3,Fd,8492,Poor,
9_Mesic,12,3,Fd,8492,Good,
9_Mesic,13,3,Fd,8492,Fair,
9_Mesic,14,3,Fd,8492,Poor,
9_Mesic,15,3,Fd,8492,Fair,
9_Mesic,16,3,Fd,8492,Fair,
9_Mesic,17,3,Fd,8492,Fair,
9_Mesic,18,3,Fd,8492,Poor,
9_Mesic,19,3,Fd,8492,Fair,
9_Mesic,20,3,Fd,8492,Poor,
9_Mesic,21,3,Fd,8492,Fair,
9_Mesic,22,3,Fd,8492,Good,
9_Mesic,23,3,Fd,8492,Fair,
9_Mesic,24,3,Fd,8492,Fair,
9_Mesic,25,3,Fd,8492,Fair,
